Hashtag,Username,User handle,Date of posting,Text,Retweet count,Like count,MLM
#lularoe,Union StreetWear,@TEAMMIK3Y,Wed Mar 23 23:30:43 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/HOOFiaQyeS,0,0,1
#gofundme,Cami Tear-Soul,@tearsoulcami,Mon Mar 28 12:37:19 +0000 2022,"I'm raising money for Please Help This Single Mom, And Her 4 Children.. Click to Donate:  https://t.co/3gdAsIbuq2 #GoFundMe",0,2,0
#poshmark,Teddi Penland,@TeddiPenland,Tue Mar 29 03:31:51 +0000 2022,Check out this listing I just added to my #Poshmark closet: Party Supplies All Aboard 1st Birthday Thank You Notes… https://t.co/tludJgfuOL,0,0,0
#poshmark,Teddi Penland,@TeddiPenland,Tue Mar 29 03:24:16 +0000 2022,Check out this listing I just added to my #Poshmark closet: Party Supplies All Aboard 1st Birthday Invitations (8 P… https://t.co/B3CSU8WmRt,0,0,0
#poshmark,Backhouse,@TeeSavesLives,Tue Mar 29 03:27:45 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/AmTixZWXnF,0,0,0
#etsy,Tenderlane,@Tenderlane,Tue Mar 29 03:07:09 +0000 2022,"Excited to share this item from my #etsy shop: Vintage Linens, Hand Crocheted Doilies, Vintage Doily, Set of 10 Inc… https://t.co/6CaNI3bQXs",0,0,0
#etsy,Tenderlane,@Tenderlane,Tue Mar 29 03:05:21 +0000 2022,"Excited to share this item from my #etsy shop: 1970s Sewing Pattern, Pullover Maxi Dress, Mini Dress, Form Fitting,… https://t.co/7XjVvjVIim",0,0,0
#etsy,Tenderlane,@Tenderlane,Tue Mar 29 03:03:44 +0000 2022,Excited to share this item from my #etsy shop: 1990s Blouse Sewing Pattern - Vintage Vogue 1042 - Secretary Blouse… https://t.co/tGbLPUmYEz,0,0,0
#avon,Teri Eckholm,@TeriE,Fri Mar 25 20:54:15 +0000 2022,Check out #Vintage #AVONJewelry #Rhinestone #Earrings #ChristmasCookies #GingerbreadMan #1990s NEW #Avon #Stud… https://t.co/f1l7jkeCgd,0,0,1
#lularoe,1965GAL,@terloveshair,Fri Mar 25 02:30:53 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @BelleRockin #poshmark #fashion… https://t.co/DXFlC8aXXy,0,0,1
#lularoe,1965GAL,@terloveshair,Wed Mar 23 08:28:39 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Loreleiscloset #poshmark #fashion… https://t.co/fQZmM3LfRp,0,0,1
#clinique,Terri Lynn Wilson,@TerriLynnWilso4,Sun Mar 27 22:30:32 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @LesleyLovett2 #poshmark #fashion #style #shopmycloset #salvatoreferragamo #clinique #lumiere: https://t.co/rHg4jToBHB https://t.co/HUMuT5i0X5,0,0,0
#lularoe,Terri Lynn Wilson,@TerriLynnWilso4,Mon Mar 28 04:31:27 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/kw7blT78B7,0,0,1
#marykay,Terri Lynn Wilson,@TerriLynnWilso4,Sat Mar 26 04:29:20 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #marykay #hollister #itcosmetics: https://t.co/Ie0vslPuM7 https://t.co/s6WCXPPyzZ,0,0,1
#lularoe,Terry Gulick,@TerryTerrylpn,Sun Mar 27 18:32:57 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @sistercdp1 #poshmark #fashion… https://t.co/VjOeQtBpnZ,0,0,1
#gofundme,Teresa Skalski,@tess_lecompte,Mon Mar 28 15:23:02 +0000 2022,We are so close to our goal! I'm raising money for Funeral expenses for Garrett. Click to Donate:  https://t.co/vtLZwBKu9U #GoFundMe,0,0,0
#gofundme,Teresa Skalski,@tess_lecompte,Mon Mar 28 12:53:43 +0000 2022,I'm raising money for Funeral expenses for Garrett. Click to Donate:  https://t.co/vtLZwBsTim #GoFundMe,0,2,0
#lularoe,Elizabethjewel Lutze,@texjewels,Mon Mar 21 22:27:20 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/dR0RCBPxMx,0,0,1
#poshmark,Tracy Glockl,@TGlockl,Tue Mar 29 03:30:45 +0000 2022,Check out this listing I just added to my #Poshmark closet: Lee shorts. https://t.co/4HDwJy3spd #shopmycloset @poshmarkapp,0,0,0
#avon,Tracy Glockl,@TGlockl,Sun Mar 27 21:29:49 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @ambassador_bee #poshmark #fashion… https://t.co/gmHjzXlqiT,0,0,1
#avon,Sally,@ThankfulSally,Thu Mar 24 15:37:47 +0000 2022,Check out Atlanta 1996 Olympic Games Commemorative Mug Cup Avon New In Box Color Changing #Avon https://t.co/iclSuJHzG4 via @eBay,0,0,1
#avon,Sally,@ThankfulSally,Tue Mar 22 17:47:52 +0000 2022,Check out Avon Silvertone Basket Weave Loop Hoop Earrings Push Backs #Avon #Hoop https://t.co/iYojMQAlpt via @eBay,0,0,1
#marykay,Sally,@ThankfulSally,Thu Mar 24 20:04:38 +0000 2022,Check out Mary Kay Timewise Luminous Wear Liquid Foundation Ivory 2 Original Box 1 Fl Oz #MaryKay https://t.co/L3UnfVsn4f via @eBay,0,0,1
#marykay,Sally,@ThankfulSally,Thu Mar 24 20:04:29 +0000 2022,Check out Mary Kay Timewise Luminous Wear Liquid Foundation Ivory 5 Original Box 1 Fl Oz #MaryKay https://t.co/B8QTqsyTFI via @eBay,0,0,1
#lularoe,Thanks ann,@Thanks_ann,Sun Mar 27 20:28:59 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/w5qG1C6SQg,0,0,1
#gofundme,CreatingCharlie,@ThatCharlieJ,Mon Mar 28 19:42:11 +0000 2022,"My GFM has dried up. I got a huge spike in donations around my birthday, but now it’s stopped  I need ideas on spo… https://t.co/fYOn30X4pc",0,2,0
#youngliving,thatsmyfullname,@thatsmyfullname,Sun Mar 27 08:00:30 +0000 2022,"#NRPhase4 day 158.Akhirnya kena batuk juga. I hate coughing because it takes me months to recover. Thankfully, this DIY cough blend managed to tame my cough.#youngliving #essentialoils #cough #batuk #covid19 https://t.co/jSkvkSvB16",0,0,1
#nuskin,Tekkie Shop,@the_tekkieshop,Sat Mar 26 17:42:37 +0000 2022,#beautytips #nuskin #cycling #leader #buyonline Transparent Cosmetic Bag https://t.co/YlrQW5NMxq https://t.co/Qmraf1gwbh,0,0,1
#avon,hev higgins,@the1andonlyhevz,Mon Mar 21 15:20:12 +0000 2022,"Eyeliner isn't just made in black, a lighter one will amplify your peepers and make you look more awake! Want to tr… https://t.co/qAI8fgg9FQ",0,0,1
#poshmark,"The Band Tee Shop / Poshmark, Depop & eBay",@TheBandTeeShop,Tue Mar 29 03:29:18 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/QA6AjbSfLE,0,0,0
#avon,The-Beauty-Hub,@TheBeautyHub5,Sun Mar 27 10:01:14 +0000 2022,"Play around with new colours, like an eye-catching sky blue, or even try glitzy eyeliner! Be original with your loo… https://t.co/RXCVInGnpU",0,0,1
#avon,The-Beauty-Hub,@TheBeautyHub5,Sun Mar 27 09:55:31 +0000 2022,Is this skincare or art??  We just want to touch it  #Textures #SkincareObsessed #Skincare #Avon https://t.co/XDOKiHv460,0,0,1
#avon,The-Beauty-Hub,@TheBeautyHub5,Fri Mar 25 10:15:32 +0000 2022,"Eyeliner isn't just made in black, a lighter one can amplify those peepers and make you look like you have much big… https://t.co/G7umVwlWwq",0,0,1
#avon,The-Beauty-Hub,@TheBeautyHub5,Wed Mar 23 15:00:39 +0000 2022,"You've got skincare down for your face, but what about the rest of your body?The nourishing Cocoa Butter Collecti… https://t.co/eAeGmDVceA",0,0,1
#gofundme,The Bitch Bites Back,@TheBitchBites69,Sun Mar 27 13:15:57 +0000 2022,"I'm raising money for Bring Back My Smile. https://t.co/oWro9x45p6 #GoFundMe Not just helping me but, helping thous… https://t.co/h4SrzHS1YH",0,3,0
#gofundme,The Bitch Bites Back,@TheBitchBites69,Sun Mar 27 13:12:00 +0000 2022,I'm raising money for Bring Back My Smile.  https://t.co/oWro9x45p6 #GoFundMe Left to rot mentally  Physically by… https://t.co/eRew4D7L9X,0,2,0
#gofundme,The Bitch Bites Back,@TheBitchBites69,Sun Mar 27 13:07:59 +0000 2022,I'm raising money for Bring Back My Smile.  https://t.co/oWro9x45p6 #GoFundMe If we treated an animal the way I've… https://t.co/9yXj3N5qcE,0,1,0
#gofundme,The Bitch Bites Back,@TheBitchBites69,Sun Mar 27 13:05:16 +0000 2022,"I'm raising money for Bring Back My Smile. https://t.co/oWro9x45p6 #GoFundMe  another ruined ocassion, missing out… https://t.co/Gz1tB2aYUt",0,1,0
#gofundme,Jess,@TheBrewQueenx,Mon Mar 28 07:47:48 +0000 2022,"Please read and share if possible! I would appreciate it very much  my poor puppy, Ramee, fractured his knee. Anyt… https://t.co/l9oFWLoBzP",0,2,0
#gofundme,Jess,@TheBrewQueenx,Mon Mar 28 07:02:34 +0000 2022,I'm raising money for Ramee’s Knee Surgery. Click to Donate https://t.co/b4JbIL30sO #donations #puppy #GoFundMe #surgery #AnimalLovers,0,2,0
#poshmark,The Closet,@theclosetnet,Tue Mar 29 03:28:18 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/Et9WuOsVYp,0,0,0
#lularoe,anthony mistretta,@thecommush1,Mon Mar 21 17:31:13 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @patrici20292804 #poshmark #fashion… https://t.co/ylSMZoyXw4,0,0,1
#etsy,TheCosmeticMechanic,@TheCosMech,Tue Mar 29 00:00:55 +0000 2022,Live your best #Dune #Cosplay with a still suit nose noodle from #TheCosMech #etsy store. #Zendaya… https://t.co/3zorUQpfcy,0,0,0
#arbonne,Dale Hart,@TheDaleHart,Sun Mar 27 14:04:13 +0000 2022,FREE DOWNLOAD:INSTANT ACCESS to a 21-Page PDF Report! Get Fresh Leads  Make More Sales via FaceBook starting TODAYGet the 21-Page PDF Now!#arbonne #younique== https://t.co/ujh7LFY8dJ == https://t.co/8vY716uP78,0,0,1
#arbonne,Dale Hart,@TheDaleHart,Fri Mar 25 02:29:10 +0000 2022,FREE DOWNLOAD:INSTANT ACCESS to a 21-Page PDF Report! Get Fresh Leads  Make More Sales via FaceBook starting TODAYGet the 21-Page PDF Now!#arbonne #younique== https://t.co/ujh7LFY8dJ == https://t.co/fHleaE8cGD,0,0,1
#arbonne,Dale Hart,@TheDaleHart,Tue Mar 22 14:54:09 +0000 2022,FREE DOWNLOAD:INSTANT ACCESS to a 21-Page PDF Report! Get Fresh Leads  Make More Sales via FaceBook starting TODAYGet the 21-Page PDF Now!#arbonne #younique== https://t.co/ujh7LFY8dJ == https://t.co/qb9Ko4i3Z8,0,0,1
#scentsy,Dale Hart,@TheDaleHart,Sun Mar 27 19:29:10 +0000 2022,FREE LEADS FROM FACEBOOK!I just started getting leads formy business for FREE.If you want to learn my secret.#ctfo #scentsy== https://t.co/4JXniua1lH == https://t.co/skKq8d0d2r,0,0,1
#scentsy,Dale Hart,@TheDaleHart,Fri Mar 25 07:54:09 +0000 2022,FREE LEADS FROM FACEBOOK!I just started getting leads formy business for FREE.If you want to learn my secret.#ctfo #scentsy== https://t.co/4JXniua1lH == https://t.co/8SzC8gejEz,0,0,1
#scentsy,Dale Hart,@TheDaleHart,Tue Mar 22 20:19:13 +0000 2022,FREE LEADS FROM FACEBOOK!I just started getting leads formy business for FREE.If you want to learn my secret.… https://t.co/rKhVpdiOdU,0,0,1
#avon,Dale Hart,@TheDaleHart,Mon Mar 28 06:19:09 +0000 2022,Create Your 1st FaceBook Messenger Marketing  ManyChat Campaign FREE DOWNLOAD: Step-by-Step PDF + VID TUTORIAL to… https://t.co/RB5QCwgt7A,0,0,1
#avon,Dale Hart,@TheDaleHart,Sun Mar 27 03:14:09 +0000 2022,4 Steps To Power Prospecting. Have MORE Prospects Turning Into MORE Team Members. In this guide you'll learn the EX… https://t.co/Li4K2zQR0k,0,0,1
#avon,Dale Hart,@TheDaleHart,Fri Mar 25 18:44:10 +0000 2022,Create Your 1st FaceBook Messenger Marketing  ManyChat Campaign FREE DOWNLOAD: Step-by-Step PDF + VID TUTORIAL to… https://t.co/mrSdYjcmpq,0,0,1
#avon,Dale Hart,@TheDaleHart,Thu Mar 24 15:39:11 +0000 2022,4 Steps To Power Prospecting. Have MORE Prospects Turning Into MORE Team Members. In this guide you'll learn the EX… https://t.co/oi30gkcLxK,0,0,1
#avon,Dale Hart,@TheDaleHart,Wed Mar 23 07:09:12 +0000 2022,Create Your 1st FaceBook Messenger Marketing  ManyChat Campaign FREE DOWNLOAD: Step-by-Step PDF + VID TUTORIAL to… https://t.co/UbF6uYoudc,0,0,1
#avon,Dale Hart,@TheDaleHart,Tue Mar 22 04:04:10 +0000 2022,4 Steps To Power Prospecting. Have MORE Prospects Turning Into MORE Team Members. In this guide you'll learn the EX… https://t.co/DEO4I2lmCO,0,0,1
#youngliving,Dale Hart,@TheDaleHart,Mon Mar 28 00:54:10 +0000 2022,SIMPLE 3-STEP TWITTER FORMULAGenerate 31+ Fresh Leads Per Day (with valid phone numbers) to Grow ANY Home Business. #doterra #younglivingWatch Our Video for Details! ==  https://t.co/InNvMjMYIz == https://t.co/FTH6TOaGsI,0,0,1
#youngliving,Dale Hart,@TheDaleHart,Fri Mar 25 13:19:09 +0000 2022,SIMPLE 3-STEP TWITTER FORMULAGenerate 31+ Fresh Leads Per Day (with valid phone numbers) to Grow ANY Home Business. #doterra #younglivingWatch Our Video for Details! ==  https://t.co/InNvMjMYIz == https://t.co/lAqNdc1O7g,0,0,1
#youngliving,Dale Hart,@TheDaleHart,Wed Mar 23 01:44:13 +0000 2022,SIMPLE 3-STEP TWITTER FORMULAGenerate 31+ Fresh Leads Per Day (with valid phone numbers) to Grow ANY Home Business. #doterra #younglivingWatch Our Video for Details! ==  https://t.co/InNvMjMYIz == https://t.co/pNWEWAPET9,0,0,1
#gofundme,David Walters,@TheDavidWalters,Mon Mar 28 15:42:26 +0000 2022,"I'm raising money for Cancer, Medical Bills and Debt. #CancerSucks Click to Donate:  https://t.co/9ehY7nxiXy #GoFundMe",0,1,0
#gofundme,David Walters,@TheDavidWalters,Sun Mar 27 07:17:12 +0000 2022,"Cancer, Medical Bills and Debt #CancerSucks #GoFundMe #Donatehttps://t.co/V769yneJmd",0,1,0
#gofundme,Edge210,@TheEdge210,Mon Mar 28 00:32:03 +0000 2022,I'm raising money for Help me get my son Edward back please.. Click to Donate:  https://t.co/mTJxFVj5a8 #GoFundMe,0,1,0
#minted,The Edit,@theedit,Sat Mar 26 20:26:06 +0000 2022,Just #MINTED #WoWGalaxy #WoWG. So excited to be part of this community!!! @worldofwomennft https://t.co/9G9B1PWZUG,0,2,0
#gofundme,xander Horne,@TheGator007,Tue Mar 29 01:04:37 +0000 2022,I would love to see #WillSmith slap him. We'd be having a funeral or a #GoFundMe account. https://t.co/kieWpg9Sr3,0,0,0
#avon,Vintage Jewelry,@thegraydoor,Mon Mar 28 16:34:01 +0000 2022,Vintage Signed KJL for Avon Kenneth Jay Lane Enamel Rhinestone Cuff Bracelet | eBay #vintagecostumejewelry #vintagejewelry #costumejewelry #jewelry #estatejewelry #bracelet #vintagebracelet #signedbracelet #kjl #kennethjaylane #avon #rhinestonebracelet https://t.co/pVyIquHxRw https://t.co/uNezKuK6nR,0,0,1
#gofundme,Daniel Brill,@thegreatkiweed,Mon Mar 28 03:26:13 +0000 2022,"https://t.co/SyiWib69Co #GoFundMeThis is the GoFundMe for my #indiegame! Please donate, I’d really appreciate the support 3",0,1,0
#avon,_,@TheHimmelQueen,Sun Mar 27 01:58:29 +0000 2022,"!!! PLEASE POST AND SHARE!!  #lostpets #indianapolis #avon Last seen: Minnesota Ave, along Rockville Road!  Contac… https://t.co/ySwLeDMklB",0,0,1
#avon,The Home and Beauty Shop,@thehomebeauty,Wed Mar 23 18:15:38 +0000 2022,"Ever wondered how to unearth the perfect blusher shade for your skin? Whether your skin's undertone is neutral, war… https://t.co/1jmPrtUE0s",0,0,1
#avon,The Home and Beauty Shop,@thehomebeauty,Mon Mar 21 16:05:19 +0000 2022,Give the gift of gorgeous home fragrance this Mother's Day (or even treat yourself!). This gift set comes with a re… https://t.co/DbDQbxdrov,0,0,1
#avon,TheJesusHealer,@TheJesusHealer,Mon Mar 21 14:17:56 +0000 2022,Allah #rishisunak can afford to pay everyone's rent  utilities  fuel ensure #avon never goes out of business or… https://t.co/bFzeEboump,0,0,1
#lularoe,TheKickShop,@TheKickShop,Wed Mar 23 06:30:37 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/7PiQ5CRqAV,0,0,1
#avon,Livingston County News,@TheLCN,Wed Mar 23 15:50:01 +0000 2022,"An #Avon man  another from #Brighton, both 20, face multiple felonies for their alleged involvement in a #holdup a… https://t.co/Qfr2Gp6ZGe",0,0,1
#lularoe,#themirrortalk,@themirrortalk1,Tue Mar 29 00:30:55 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #lularoe #giannibini #kennethcole: https://t.co/bMD2fTfihd https://t.co/mL8ROy3IgL,0,0,1
#gofundme,Melinda Mills,@TheNess9667,Mon Mar 28 21:58:43 +0000 2022,I'm raising money for DISABLED and HOMELESS In 60 days. Lease REVOKED. Please help https://t.co/AEsMK27Gis to Donat… https://t.co/tvJOoqtOdS,0,2,0
#poshmark,theniceco,@thenicecoonebay,Tue Mar 29 03:27:25 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/hiJ4PmBYkK,0,0,0
#poshmark,Nicole Boes,@TheNicoleBoes,Tue Mar 29 03:27:27 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Jan_Ds_Closet @NicoletteReyn15… https://t.co/H2gNMLhQrl,0,0,0
#gofundme,Jude,@thenotsoobscure,Mon Mar 28 13:55:37 +0000 2022,I'm raising money for Walk N Talk 4 Mental Health. Click to Donate:  https://t.co/GQzKT8VWUY #GoFundMe,0,1,0
#nuskin,Theonlinecity,@Theonlinecity7,Sun Mar 27 20:03:57 +0000 2022,#smartphones #smartwatch #beautytips #nuskin #buy #loveshopping Multifunctional Hair Styler Brush https://t.co/n49nPuVyst https://t.co/DEBZJmfxbK,0,0,1
#gofundme,Shawnee' Martin,@theonlyshawneem,Mon Mar 28 22:50:20 +0000 2022,I'm raising money for Sari's Memorial Needs. Click to Donate:  https://t.co/Hcqu0UXRVd #GoFundMe,0,2,0
#etsy,Sarah Perkins,@TheProofAngel,Tue Mar 29 01:44:30 +0000 2022,Sampler design cushions COVER ONLY https://t.co/91efmsptnu #TheRainbowAngel #Etsy #CushionCover https://t.co/LbFQqsr1Hp,0,0,0
#poshmark,Theresa Kennedy,@Theresa28488825,Tue Mar 29 03:29:51 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @ElanaPappas #poshmark #fashion… https://t.co/jve3K9aScu,0,0,0
#poshmark,theresa,@theresa49683206,Tue Mar 29 03:28:03 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @LovesOursToMake #poshmark #fashion… https://t.co/aiMYizmWK4,0,0,0
#clinique,theresa,@theresa49683206,Tue Mar 22 03:28:31 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/kcN46u8gpf,0,0,0
#avon,Theresa Anne Turner,@theresaturner98,Wed Mar 23 18:15:19 +0000 2022,"I adore beauty products that are multi-taskers, so this lovely Cream Blush is just what I've been looking for. J… https://t.co/Dchnpgkl9H",0,0,1
#avon,Theresa Anne Turner,@theresaturner98,Mon Mar 21 17:45:38 +0000 2022,Pastels really don't have to be boring! I'm SO in love with the fresh and minty green shades in this brand and limi… https://t.co/4vH95rcwtw,0,0,1
#lularoe,Rodney Rodriguez,@therodneyr,Sat Mar 26 01:50:05 +0000 2022,Home from the race track and somehow my wife has hooked me into some series about #lularoe,0,2,1
#scentsy,TheRustyNail,@TheRustyNail10,Sat Mar 26 15:49:06 +0000 2022,Check out New Scentsy Wax Bar Star Wars Dark Side Mandalorian Helmet Cover 8 Blue Pieces  #Scentsy https://t.co/ry47Xms7p5 via @eBay,0,0,1
#avon,TheRustyNail,@TheRustyNail10,Thu Mar 24 17:09:41 +0000 2022,Check out Avon Creative Needlecraft Crewel Embroidery Kit Basket of Strawberries Pillow #Avon #crafts #gifts… https://t.co/0zABh5vQDw,0,0,1
#lularoe,The Second Catch,@thesecondcatch,Tue Mar 22 04:31:13 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/g2GnfDqwd7,0,0,1
#lularoe,charles wade,@TheSinfulMonk,Thu Mar 24 06:30:52 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @LaVintageStreet #poshmark #fashion… https://t.co/obxFTc0MxI,0,0,1
#avon,charles wade,@TheSinfulMonk,Sat Mar 26 00:30:53 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/uApkUw3q4q,0,0,1
#scentsy,thesixties,@thesixties1969,Sat Mar 26 12:29:01 +0000 2022,Check out DUKE BLUE DEVILS Basketball NCAA White Scentsy Portable Luminaire Model DSW-NCA #Scentsy https://t.co/gB2uJMHIQw via @eBay https://t.co/lPAXBNQTy8,0,0,1
#nuskin,The Variety Mall,@thevarietymall,Wed Mar 23 13:29:11 +0000 2022,#beautytips #nuskin #inspiration #onlineshopping Love Flutter Body Butter https://t.co/vYjUGgWQQK https://t.co/0nwm9tbjSh,0,0,1
#lularoe,thewigguy1,@thewigguy1,Sun Mar 27 08:28:37 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/soAUyTKVqE,0,0,1
#minted,Ahasverus,@TheWJ_Ahasverus,Tue Mar 22 23:55:59 +0000 2022,Check collection  Story.Only #103  #110 are on sale.Floor price: 0.005 ETH (Polygon)… https://t.co/X9KdBzuJ18,0,0,0
#marykay,The X M World,@thexmworld,Tue Mar 22 05:27:50 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/ByUiTTZajb,0,0,1
#monat,Maryann Sestito,@thifty_mom,Sat Mar 26 11:28:43 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @brtvaughanibou2 #poshmark #fashion #style #shopmycloset #monat #betseyjohnson #littleme: https://t.co/HGEC5BBfnE https://t.co/B8F6he13SV,0,0,1
#poshmark,Hannah Collins I Thin Blue Apple,@thinblue_apple,Tue Mar 29 03:37:23 +0000 2022,Check out this listing I just added to my #Poshmark closet: Thirty-One [BOGO FREE Sale] Polka Dot Mini Organizer To… https://t.co/IyhWGOGW5Z,0,0,0
#cerave,,@thingintherain,Mon Mar 21 08:46:55 +0000 2022,#ส่งต่อ BHA Blackhead Power Liquid 390฿ (ซื้อมา520฿งับ;-;)Advanced Snail96 Mucin Power Essence 180฿Cerave Hyd… https://t.co/320JfxtoWs,0,5,0
#monat,Theresa W,@thinkbossmom,Thu Mar 24 03:56:06 +0000 2022,My brains great debate every night “𝑻𝒐 𝑺𝒍𝒆𝒆𝒑 𝒐𝒓 𝒏𝒐𝒕 𝑻𝒐 𝑺𝒍𝒆𝒆𝒑! #greatdebate #headthoughts #sleep #sleepdrops #monat #marketpartner #businesswoman #ceomindset https://t.co/jnKXlJa05O,0,0,1
#avon,Thoughts and Prayers,@ThinkPrayForUS,Tue Mar 22 07:28:52 +0000 2022,Offering thoughts and prayers for #Avon #SouthDakota - #PrayForAvon,0,0,1
#avon,Thoughts and Prayers,@ThinkPrayForUS,Tue Mar 22 03:28:53 +0000 2022,Offering thoughts and prayers for #Avon #Ohio - #PrayForAvon,0,0,1
#avon,This or That,@ThisorthatOr,Fri Mar 25 13:26:53 +0000 2022,Check out Avon The Face Shop Deluxe Beauty Sampler - 4pc #Avon https://t.co/7QTixEVbT3 via @eBay,0,0,1
#poshmark,Thomas Andrew,@ThomasA18767452,Tue Mar 29 03:30:14 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @AHOTStores #poshmark #fashion… https://t.co/gDq07ntVP8,0,0,0
#lularoe,The gAzelle,@ThomasGouard,Sat Mar 26 09:28:08 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/geg533BuZ9,0,0,1
#poshmark,Thread Chick | POSHMARK,@thread_chick,Tue Mar 29 03:17:46 +0000 2022,Check out this listing I just added to my #Poshmark closet: Mens Under Armour HeatGear Black T-Shirt Size Small.… https://t.co/wFn360r9KG,0,0,0
#poshmark,Threads and Decor Consignment,@threadsanddecor,Tue Mar 29 03:31:05 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @letsgetfitgirl #poshmark #fashion… https://t.co/eKawo0xQvz,0,0,0
#lularoe,Threads and Decor Consignment,@threadsanddecor,Mon Mar 28 09:28:53 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @BreanaJones3 @sloanicusmax42 #poshmark #fashion #style #shopmycloset #lularoe #levis: https://t.co/DI0vEy4AS5 https://t.co/WxtKO5lrdb,0,0,1
#etsy,Three Fates Design 👩‍🔬👩‍😷💉💉,@ThreeFates,Tue Mar 29 00:31:02 +0000 2022,Beaded Pen Wrap Pattern Even Count Peyote Tutorial Instant | Etsy #etsy #threefatesdesignhttps://t.co/lEQ13d204s https://t.co/qTTF2bbnLL,0,0,0
#poshmark,The Thrift Innovator,@thriftinnovator,Tue Mar 29 03:29:48 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @AdorkableFinds #poshmark #fashion… https://t.co/jWTP0UkVqS,0,0,0
#poshmark,The Thrifty Babe,@thrifty_babe,Tue Mar 29 03:28:48 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @evesaintjewelry #poshmark #fashion… https://t.co/oXS4EtORcb,0,0,0
#lularoe,The Thrifty Anemone,@thriftyanemone,Tue Mar 22 14:29:35 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/bbVosZ5ysp,0,0,1
#poshmark,ThriftyNavyMom,@ThriftyNavyMom,Tue Mar 29 03:44:43 +0000 2022,Check out this listing I just added to my #Poshmark closet: NIKE Air Jordan YOUTH High top Size 1. https://t.co/CQfpWAAqRA #shopmycloset @poshmarkapp,0,0,0
#poshmark,ThriftyNavyMom,@ThriftyNavyMom,Tue Mar 29 03:20:22 +0000 2022,Check out this listing I just added to my #Poshmark closet: BAMBOO Boutique Leopard Print Shoe White Laces size 8 W… https://t.co/SpqNaxSRFJ,0,0,0
